example_id                                                    | status | run_time              |
./spec/requests/speech_spec.rb[1:5]                           | passed | 0.02178 seconds       |
./spec/requests/speech_spec.rb[1:6]                           | passed | 0.02492 seconds       |
./spec/requests/speech_spec.rb[1:7:1]                         | passed | 0.03412 seconds       |
./spec/requests/speech_spec.rb[1:7:2]                         | passed | 0.03076 seconds       |
./spec/requests/speech_spec.rb[1:7:3]                         | passed | 0.02796 seconds       |
./spec/requests/speech_spec.rb[1:7:4]                         | passed | 0.0262 seconds        |
./spec/requests/speech_spec.rb[1:7:5]                         | passed | 0.02852 seconds       |
./spec/requests/speech_spec.rb[1:8:1]                         | passed | 0.03753 seconds       |
./spec/requests/speech_spec.rb[1:8:2]                         | passed | 0.02789 seconds       |
./spec/requests/speech_spec.rb[1:8:3]                         | passed | 0.02508 seconds       |
./spec/requests/speech_spec.rb[1:8:4]                         | passed | 0.02109 seconds       |
./spec/requests/speech_spec.rb[1:8:5]                         | passed | 0.02876 seconds       |
./spec/requests/speech_spec.rb[1:8:6]                         | passed | 0.02456 seconds       |
./spec/requests/v1/accesses_spec.rb[1:1:1]                    | passed | 0.04882 seconds       |
./spec/requests/v1/accesses_spec.rb[1:2:1]                    | passed | 0.05892 seconds       |
./spec/requests/v1/accesses_spec.rb[1:3:1]                    | passed | 0.05285 seconds       |
./spec/requests/v1/accesses_spec.rb[1:3:2]                    | passed | 0.03235 seconds       |
./spec/requests/v1/accesses_spec.rb[1:4:1]                    | passed | 0.03784 seconds       |
./spec/requests/v1/accesses_spec.rb[1:4:2]                    | passed | 0.03922 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:1:1]              | passed | 0.07584 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:1:2]              | passed | 0.08027 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:1:3]              | passed | 0.08218 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:1:4]              | passed | 0.06303 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:1:5]              | passed | 0.08076 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:2:1]              | passed | 0.06142 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:2:2]              | passed | 0.07634 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:2:3]              | passed | 0.07586 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:2:4]              | passed | 0.1134 seconds        |
./spec/requests/v1/admin/accesses_spec.rb[1:2:5]              | passed | 0.311 seconds         |
./spec/requests/v1/admin/accesses_spec.rb[1:2:6]              | passed | 0.05161 seconds       |
./spec/requests/v1/admin/accesses_spec.rb[1:2:7]              | passed | 0.05035 seconds       |
